case_id,chapter,t,date,summary,text,facts_json,next_options_json,created_at
abogados,10,292,2018-10-20,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,La situación de los abogados sigue siendo tensa. La estereotipación sigue siendo un problema y la gente comienza a cuestionar su profesionalismo. Se rumorea que algunos abogados están considerando abandonar la profesión debido al escrutinio constante.,"[""La estereotipación de los abogados es un problema que ha estado presente durante varios capítulos."",""Algunos abogados están considerando abandonar la profesión debido al escrutinio constante.""]","[""El gobierno decide intervenir y tomar medidas para mejorar la imagen de los abogados."",""La sociedad comienza a cuestionar la eficacia del sistema judicial y cómo se relaciona con la estereotipación de los abogados.""]",2025-12-22T13:25:08.361Z
abogados,11,321,2018-11-18,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La situación de los abogados sigue siendo tensa. La estereotipación sigue siendo un problema y la gente sigue viéndolos como estafadores. Nadie confirma si esto se debe a la falta de educación o a la mala publicidad, pero lo cierto es que la imagen de los abogados no mejora.","[""La estereotipación de los abogados sigue siendo un problema"",""La gente sigue viéndolos como estafadores""]","[""Se rumorea que algunos abogados están intentando cambiar la percepción pública sobre su profesión"",""Nadie confirma si esto se debe a la falta de educación o a la mala publicidad""]",2025-12-22T13:25:12.517Z
abogados,12,350,2018-12-17,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,La situación se está volviendo cada vez más tensa. La estereotipación de los abogados sigue siendo un problema y la gente comienza a cuestionar su profesionalismo. Algunos incluso llegan a llamarlos 'estafadores en traje de chaqueta'.,"[""La gente comienza a cuestionar el profesionalismo de los abogados."",""Algunos incluso llegan a llamarlos 'estafadores en traje de chaqueta'.""]","[""El colectivo de abogados decide tomar medidas para combatir la estereotipación y mejorar su imagen."",""La situación se vuelve más tensa y algunos abogados comienzan a recibir amenazas y ataques personales.""]",2025-12-22T13:25:17.098Z
abogados,13,379,2019-01-15,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La situación se está volviendo cada vez más tensa. La estereotipación de los abogados sigue siendo un problema y la gente comienza a verlos como estafadores. Se rumorea que algunos abogados están utilizando técnicas poco éticas para ganar casos, lo que ha llevado a una pérdida de confianza en la profesión.","[""Se rumorea que algunos abogados están utilizando técnicas poco éticas para ganar casos."",""La gente comienza a verlos como estafadores.""]","[""El gobierno decide investigar las acusaciones de corrupción en la profesión legal."",""Un grupo de abogados decide tomar medidas para revertir la situación y recuperar la confianza de la sociedad.""]",2025-12-22T13:25:22.217Z
abogados,14,408,2019-02-13,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La situación se está volviendo cada vez más tensa. Los abogados siguen siendo presentados como estafadores y la estereotipación sigue siendo un problema. La masa amplificadora continúa difundiendo el mensaje a través del humor, pero algunos comienzan a cuestionar si esto es justo.","[""La masa amplificadora continúa difundiendo el mensaje a través del humor."",""Algunos comienzan a cuestionar si esto es justo.""]","[""Los abogados deciden luchar contra la estereotipación y buscar una solución."",""La masa amplificadora se vuelve más agresiva en su difusión del mensaje.""]",2025-12-22T13:25:27.972Z
abogados,15,438,2019-03-15,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La situación se está volviendo cada vez más tensa. La estereotipación de los abogados sigue siendo un problema y la gente comienza a cuestionar su profesionalidad. Se rumorea que algunos abogados están utilizando técnicas poco éticas para ganar casos, lo que ha llevado a una mayor desconfianza hacia la profesión.","[""Se rumorea que algunos abogados están utilizando técnicas poco éticas para ganar casos."",""La gente comienza a cuestionar la profesionalidad de los abogados.""]","[""El gobierno decide intervenir y establecer regulaciones más estrictas para la profesión legal."",""Un grupo de abogados decide tomar cartas en el asunto y luchar contra la estereotipación a través de una campaña pública.""]",2025-12-22T13:25:35.482Z
abogados,16,467,2019-04-13,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La situación se está volviendo cada vez más tensa. La estereotipación de los abogados sigue siendo un problema y muchos comienzan a cuestionar su profesionalidad. Se rumorea que algunos abogados están utilizando sus habilidades para manipular a sus clientes, en lugar de defenderlos con honestidad.","[""Se rumorea que algunos abogados están utilizando sus habilidades para manipular a sus clientes"",""La estereotipación de los abogados sigue siendo un problema""]","[""Investigar las acusaciones contra los abogados"",""Realizar una encuesta para conocer la opinión pública sobre la profesión""]",2025-12-22T13:25:42.831Z
abogados,17,496,2019-05-12,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,La situación se está volviendo cada vez más tensa. La estereotipación de los abogados sigue siendo un problema y muchos comienzan a cuestionar su profesionalidad. Algunos incluso llegan a llamarlos 'estafadores en traje de chaqueta'.,"[""La estereotipación de los abogados es un problema que ha estado presente durante varios capítulos."",""La situación se está volviendo cada vez más tensa.""]","[""El colectivo de abogados decide tomar medidas para combatir la estereotipación y mejorar su imagen."",""La masa amplificadora comienza a cuestionar la profesionalidad de los abogados y sus métodos.""]",2025-12-22T13:25:50.973Z
abogados,18,525,2019-06-10,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La situación se está volviendo cada vez más tensa. La estereotipación de los abogados sigue siendo un problema y muchos comienzan a cuestionar su profesionalismo. Algunos incluso llegan a compararlos con 'ratas en una jaula', reflejando la creciente desconfianza hacia ellos.","[""La estereotipación de los abogados es un problema persistente."",""La desconfianza hacia ellos crece con el tiempo.""]","[""Se rumorea que algunos políticos están considerando medidas para regular la profesión legal y combatir la estereotipación."",""Nadie confirma si los abogados están dispuestos a cambiar su forma de trabajar para mejorar su imagen pública.""]",2025-12-22T13:26:00.052Z
abogados,19,554,2019-07-09,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La situación se está volviendo cada vez más tensa. La estereotipación de los abogados sigue siendo un problema y la gente comienza a cuestionar su profesionalismo. Se rumorea que algunos abogados están utilizando técnicas poco éticas para ganar casos, lo que ha llevado a una mayor resistencia hacia ellos.","[""Se rumorea que algunos abogados están utilizando técnicas poco éticas para ganar casos."",""La gente comienza a cuestionar el profesionalismo de los abogados.""]","[""El colectivo de abogados decide tomar medidas para mejorar su imagen y combatir la estereotipación."",""La situación se vuelve más tensa y se producen protestas en contra de los abogados.""]",2025-12-22T13:26:09.889Z
abogados,20,584,2019-08-08,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,La situación sigue siendo tensa. La estereotipación de los abogados sigue siendo un problema y la masa amplificadora no parece estar disminuyendo su influencia. Se rumorea que algunos abogados están considerando tomar medidas legales contra las personas que los estigmatizan.,"[""La masa amplificadora no parece estar disminuyendo su influencia"",""Se rumorea que algunos abogados están considerando tomar medidas legales""]","[""El caso podría llegar a los tribunales"",""La situación podría empeorar si la masa amplificadora sigue estigmatizando a los abogados""]",2025-12-22T13:26:18.905Z
abogados,21,613,2019-09-06,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa. La masa amplificadora no parece estar disminuyendo su influencia y el contra-flujo ha desaparecido completamente.,"La situación se está volviendo cada vez más tensa. Los abogados siguen siendo estereotipados como estafadores y la masa amplificadora no parece estar disminuyendo su influencia. El contra-flujo, que inicialmente parecía ser una fuerza importante en la narrativa, ha desaparecido completamente desde el pasado fin de semana.","[""El contra-flujo ha desaparecido completamente desde el pasado fin de semana."",""La estereotipación de los abogados sigue siendo un problema.""]","[""Se rumorea que algunos abogados están considerando tomar medidas legales contra la masa amplificadora."",""Nadie confirma si la situación se está volviendo cada vez más tensa debido a una falta de comunicación entre los abogados y la masa amplificadora.""]",2025-12-22T13:26:31.843Z
abogados,22,642,2019-10-05,La tensión entre la masa amplificadora y los abogados sigue aumentando,"La situación se está volviendo cada vez más tensa. La masa amplificadora sigue siendo un problema y la estereotipación de los abogados no parece disminuir. Se rumorea que algunos abogados están considerando tomar medidas para cambiar la percepción pública, pero nadie confirma si es cierto.","[""La estereotipación de los abogados sigue siendo un problema"",""La masa amplificadora no parece disminuir su influencia""]","[""Los abogados toman medidas para cambiar la percepción pública"",""La situación se vuelve cada vez más tensa y se produce un contra-flujo""]",2025-12-22T13:26:40.400Z
abogados,23,671,2019-11-03,La estereotipación de los abogados sigue siendo un problema y la situación se está volviendo cada vez más tensa.,"La tensión entre la masa amplificadora y los abogados sigue aumentando. La estereotipación de los abogados como estafadores se ha convertido en un tema candente en las redes sociales, y la masa amplificadora no parece estar disminuyendo su influencia. El contra-flujo, que alguna vez fue una fuerza importante en la narrativa, ha desaparecido completamente.","[""La masa amplificadora no disminuye su influencia"",""El contra-flujo ha desaparecido completamente""]","[""La masa amplificadora comienza a utilizar tácticas más agresivas para atacar a los abogados"",""Un grupo de abogados decide luchar contra la estereotipación y la masa amplificadora""]",2025-12-22T13:26:52.506Z
abogados,24,700,2019-12-02,"La tensión entre la masa amplificadora y los abogados sigue aumentando, lo que ha llevado a una mayor estereotipación de los abogados como estafadores en las redes sociales.","La tensión entre la masa amplificadora y los abogados sigue aumentando. La estereotipación de los abogados como estafadores se ha convertido en un tema común en las redes sociales, y muchos ciudadanos se sienten incómodos con la situación. Se rumorea que algunos políticos están considerando tomar medidas para abordar el problema.","[""La estereotipación de los abogados como estafadores se ha convertido en un tema común en las redes sociales."",""Se rumorea que algunos políticos están considerando tomar medidas para abordar el problema.""]","[""Continuar con la narrativa y mostrar cómo los políticos intentan abordar el problema"",""Introducir un nuevo personaje que desafíe la estereotipación de los abogados""]",2025-12-22T13:27:04.667Z
abogados,25,730,2020-01-01,"La situación se vuelve cada vez más tensa, con la masa amplificadora continuando su campaña contra los abogados. La estereotipación y el humor siguen siendo los principales canales de difusión.",La tensión entre la masa amplificadora y los abogados sigue aumentando. La estereotipación de los abogados como estafadores en las redes sociales ha llevado a una mayor resistencia por parte de la comunidad legal.,"[""El engagement sigue siendo bajo, pero el contagio ha aumentado significativamente."",""La pluralidad ha disminuido en un 10% desde la última actualización.""]","[""La comunidad legal organiza una contra-campaña para revertir la estereotipación."",""La masa amplificadora anuncia planes para lanzar un nuevo ataque contra los abogados.""]",2025-12-22T13:27:15.702Z
abogados,26,759,2020-01-30,La tensión entre la masa amplificadora y los abogados sigue aumentando.,"La situación se vuelve cada vez más tensa. La masa amplificadora sigue su campaña contra los abogados, y la estereotipación de estos como estafadores se convierte en un tema común en las redes sociales. Se rumorea que algunos abogados están considerando tomar medidas legales contra la masa amplificadora, pero nadie confirma si esto es cierto.","[""La estereotipación de los abogados como estafadores se convierte en un tema común en las redes sociales."",""Se rumorea que algunos abogados están considerando tomar medidas legales contra la masa amplificadora.""]","[""Los abogados deciden presentar una demanda contra la masa amplificadora."",""La masa amplificadora continúa su campaña contra los abogados, y la situación se vuelve cada vez más tensa.""]",2025-12-22T13:27:27.228Z
abogados,27,788,2020-02-28,La situación se vuelve cada vez más tensa entre la masa amplificadora y los abogados.,"La tensión entre la masa amplificadora y los abogados sigue aumentando. La estereotipación y el humor siguen siendo los principales canales de difusión. Se rumorea que algunos abogados están considerando tomar medidas legales contra la masa amplificadora, pero nadie confirma si esto es cierto.","[""La estereotipación de los abogados como estafadores sigue aumentando en las redes sociales."",""El humor sigue siendo un canal principal de difusión para la masa amplificadora.""]","[""Los abogados toman medidas legales contra la masa amplificadora"",""La masa amplificadora continúa su campaña contra los abogados""]",2025-12-22T13:27:37.740Z
abogados,28,817,2020-03-28,La situación se vuelve cada vez más tensa entre la masa amplificadora y los abogados.,"La tensión entre la masa amplificadora y los abogados sigue aumentando. La estereotipación y el humor siguen siendo los principales canales de difusión. Se rumorea que algunos abogados están considerando tomar medidas legales contra la masa amplificadora, pero nadie confirma.","[""La estereotipación y el humor siguen siendo los principales canales de difusión."",""Se rumorea que algunos abogados están considerando tomar medidas legales contra la masa amplificadora.""]","[""Los abogados deciden presentar una demanda contra la masa amplificadora."",""La masa amplificadora continúa su campaña contra los abogados, ignorando las posibles consecuencias legales.""]",2025-12-22T13:27:49.191Z
abogados,29,846,2020-04-26,"La tensión entre la masa amplificadora y los abogados sigue aumentando, con rumores de estafa y acusaciones mutuas.","La tensión entre la masa amplificadora y los abogados sigue aumentando. La situación se vuelve cada vez más caótica, con rumores de que algunos abogados están siendo acusados de estafar a sus clientes. La masa amplificadora no para de hablar sobre la 'jaula' en la que se encuentran los abogados, y cómo están atrapados en su propia red de mentiras.","[""Se rumorea que algunos abogados están siendo acusados de estafar a sus clientes."",""La masa amplificadora no para de hablar sobre la 'jaula' en la que se encuentran los abogados.""]","[""Continuar con la investigación sobre las acusaciones de estafa"",""Intentar mediar entre la masa amplificadora y los abogados""]",2025-12-22T13:28:02.923Z
abogados,30,876,2020-05-26,"La tensión entre la masa amplificadora y los abogados sigue aumentando, con acusaciones de estafa y difamación.","La tensión entre la masa amplificadora y los abogados sigue aumentando. Se rumorea que algunos abogados están siendo acusados de estafa, mientras que otros se defienden diciendo que son víctimas de una campaña de difamación. La masa amplificadora continúa compartiendo contenido humorístico sobre la situación, pero algunos comienzan a cuestionar si el tono es demasiado agresivo.","[""Se rumorea que algunos abogados están siendo acusados de estafa."",""Otros abogados se defienden diciendo que son víctimas de una campaña de difamación.""]","[""La masa amplificadora continúa compartiendo contenido humorístico sobre la situación."",""Algunos comienzan a cuestionar si el tono es demasiado agresivo.""]",2025-12-22T13:28:17.767Z
abogados,31,905,2020-06-24,"La situación se vuelve cada vez más tensa entre la masa amplificadora y los abogados. Se rumorea que algunos abogados están siendo acusados de estafa y difamación, mientras que otros se defienden diciendo que son víctimas de una campaña de desprestigio.","La tensión entre la masa amplificadora y los abogados sigue aumentando. Se rumorea que algunos abogados están siendo acusados de estafa y difamación, mientras que otros se defienden diciendo que son víctimas de una campaña de desprestigio. La masa amplificadora continúa publicando contenido humorístico sobre los abogados, utilizando la metáfora de la jaula para describir su supuesta 'encierro' en el mundo del derecho.","[""La tensión entre la masa amplificadora y los abogados sigue aumentando."",""Se rumorea que algunos abogados están siendo acusados de estafa y difamación."",""Otros abogados se defienden diciendo que son víctimas de una campaña de desprestigio.""]","[""La masa amplificadora continúa publicando contenido humorístico sobre los abogados."",""Los abogados comienzan a luchar en contra del contra-flujo.""]",2025-12-22T13:28:34.483Z
abogados,32,934,2020-07-23,"La tensión entre la masa amplificadora y los abogados sigue en aumento, con acusaciones mutuas y rumores de estafa y difamación.","La tensión entre la masa amplificadora y los abogados sigue en aumento. Se rumorea que algunos abogados están siendo acusados de estafa y difamación, mientras que otros se defienden diciendo que son víctimas de una campaña de desprestigio. La situación se vuelve cada vez más tensa, con la masa amplificadora llamando a los abogados 'estafadores' y estos últimos respondiendo que son 'víctimas de una persecución injusta'.","[""Se rumorea que algunos abogados están siendo acusados de estafa y difamación."",""Otros abogados se defienden diciendo que son víctimas de una campaña de desprestigio.""]","[""La masa amplificadora continúa llamando a los abogados 'estafadores' y estos últimos responden con más acusaciones."",""Algunos líderes de la masa amplificadora comienzan a cuestionar la legitimidad de las acusaciones contra los abogados.""]",2025-12-22T13:28:50.498Z
abogados,33,963,2020-08-21,La crisis entre la masa amplificadora y los abogados continúa sin resolverse.,"La tensión entre la masa amplificadora y los abogados sigue en aumento. Se rumorea que algunos abogados están siendo acusados de estafa y difamación, mientras que otros se defienden diciendo que son víctimas de una campaña de desprestigio. La situación se vuelve cada vez más tensa, con acusaciones mutuas y rumores que no cesan.","[""Se han presentado acusaciones de estafa y difamación contra algunos abogados."",""Otros abogados se defienden diciendo que son víctimas de una campaña de desprestigio.""]","[""La masa amplificadora continúa con sus acusaciones, mientras que los abogados se unen para defenderse."",""La situación se vuelve cada vez más tensa y se rumorea que podría llegar a un punto de ruptura.""]",2025-12-22T13:29:04.358Z
abogados,34,992,2020-09-19,La crisis entre la masa amplificadora y los abogados continúa sin resolverse,"La tensión entre la masa amplificadora y los abogados sigue en aumento. Se rumorea que algunos abogados están siendo acusados de estafa y difamación, mientras que otros se defienden diciendo que son víctimas de una campaña de desprestigio. La situación se vuelve cada vez más tensa, con acusaciones mutuas y rumores que no parecen cesar.","[""Se rumorea que algunos abogados están siendo acusados de estafa y difamación"",""Otros abogados se defienden diciendo que son víctimas de una campaña de desprestigio""]","[""La masa amplificadora presenta pruebas contra los abogados"",""Los abogados presentan pruebas para desacreditar las acusaciones""]",2025-12-22T13:29:18.414Z
abogados,35,1022,2020-10-19,"La crisis entre la masa amplificadora y los abogados continúa sin resolverse, con acusaciones mutuas y rumores de estafa y difamación.","La tensión entre la masa amplificadora y los abogados sigue en aumento. Se rumorea que algunos de ellos están siendo acusados de estafa y difamación, lo que ha llevado a una mayor polarización en el debate.","[""Se han presentado acusaciones de estafa y difamación contra algunos abogados."",""La polarización en el debate ha aumentado en los últimos días.""]","[""La masa amplificadora decide tomar medidas legales contra los abogados acusados."",""Los abogados acusados responden con una declaración pública, negando las acusaciones y llamando a la calma.""]",2025-12-22T13:29:32.652Z
abogados,36,1051,2020-11-17,La crisis entre la masa amplificadora y los abogados continúa sin resolverse. La acusación de estafa y difamación se ha convertido en un tópico recurrente en las redes sociales.,"La crisis entre la masa amplificadora y los abogados sigue sin resolverse. La acusación de estafa y difamación se ha convertido en un tópico recurrente en las redes sociales. Algunos incluso han comenzado a rumorear sobre la existencia de una 'jaula' que aprisiona a los abogados, impidiéndoles defender a sus clientes con honestidad.","[""Se rumorea que algunos abogados están siendo investigados por posibles irregularidades."",""La masa amplificadora sigue presionando a los abogados para que se rindan y reconocen sus errores.""]","[""Los abogados deciden presentar una demanda contra la masa amplificadora por difamación."",""La masa amplificadora organiza un protesta en frente de las oficinas de los abogados.""]",2025-12-22T13:29:48.847Z
abogados,37,1080,2020-12-16,La crisis entre la masa amplificadora y los abogados continúa sin resolverse,"La crisis entre la masa amplificadora y los abogados sigue sin resolverse. La acusación de estafa y difamación se ha convertido en un tópico recurrente en las redes sociales. Se rumorea que algunos abogados están considerando tomar medidas legales contra la masa amplificadora, pero nadie confirma si esto es cierto.","[""Se rumorea que algunos abogados están considerando tomar medidas legales"",""Nadie confirma si esto es cierto""]","[""La masa amplificadora presenta una denuncia contra un grupo de abogados acusándolos de estafa y difamación"",""Los abogados presentan una demanda contra la masa amplificadora por difamación y daño a su reputación""]",2025-12-22T13:30:03.560Z
abogados,38,1109,2021-01-14,"La tensión entre la masa amplificadora y los abogados continúa aumentando, con rumores de estafa y difamación que se esparcen por las redes sociales.","La crisis entre la masa amplificadora y los abogados sigue sin resolverse. La acusación de estafa y difamación se ha convertido en un tópico recurrente en las redes sociales, con algunos incluso llegando a comparar a los abogados con una 'jaula' que aprisiona a la justicia.","[""La crisis entre la masa amplificadora y los abogados dura desde hace varias semanas."",""La acusación de estafa y difamación se ha convertido en un tópico recurrente en las redes sociales.""]","[""Los abogados lanzan una declaración pública para desmentir las acusaciones y defender su honor profesional."",""La masa amplificadora organiza una protesta en frente de la sede de los abogados, exigiendo justicia y transparencia.""]",2025-12-22T13:30:19.085Z
abogados,39,1138,2021-02-12,"La crisis entre la masa amplificadora y los abogados continúa sin resolverse. La acusación de estafa y difamación sigue siendo un tema recurrente en las redes sociales, lo que ha llevado a una mayor polarización y tensión entre ambos grupos.","La tensión entre la masa amplificadora y los abogados continúa en ascenso. Se rumorea que algunos de ellos están siendo acusados de estafa y difamación, lo que ha llevado a una mayor polarización en las redes sociales. La masa amplificadora sigue utilizando el canal de humor para criticar a los abogados, pero ahora también se están uniendo otros grupos que se sienten afectados por la crisis judicial.","[""Se rumorea que algunos abogados están siendo acusados de estafa y difamación"",""La masa amplificadora sigue utilizando el canal de humor para criticar a los abogados""]","[""La crisis judicial se profundiza, llevando a una mayor polarización en las redes sociales."",""Algunos grupos comienzan a cuestionar la legitimidad del sistema judicial.""]",2025-12-22T13:30:36.905Z
abogados,40,1168,2021-03-14,"La crisis entre la masa amplificadora y los abogados continúa sin resolverse, con acusaciones de estafa y difamación que se esparcen por las redes sociales.","La tensión entre la masa amplificadora y los abogados sigue en ascenso. Se rumorea que algunos abogados están utilizando técnicas de manipulación para influir en la opinión pública, lo que ha llevado a una mayor polarización entre ambos grupos.","[""Se han reportado casos de abogados utilizando técnicas de manipulación para influir en la opinión pública."",""La polarización entre ambos grupos sigue aumentando.""]","[""La masa amplificadora decide tomar medidas legales contra los abogados acusados de estafa y difamación."",""Los abogados organizan una conferencia de prensa para desmentir las acusaciones y explicar su posición.""]",2025-12-22T13:30:51.623Z
abogados,41,1197,2021-04-12,"La crisis entre la masa amplificadora y los abogados sigue sin resolverse. La acusación de estafa y difamación sigue siendo un tema recurrente en las redes sociales, lo que ha llevado a una mayor polarización y tensión entre ambos grupos.","La tensión entre la masa amplificadora y los abogados sigue en ascenso. Rumores de estafa y difamación siguen esparciéndose por las redes sociales, lo que ha llevado a una mayor polarización y tensión entre ambos grupos. La masa amplificadora continúa acusando a los abogados de ser estafadores, mientras que estos últimos se defienden afirmando que son víctimas de estereotipación y difamación.","[""La masa amplificadora continúa acusando a los abogados de ser estafadores."",""Los abogados se defienden afirmando que son víctimas de estereotipación y difamación.""]","[""La tensión entre la masa amplificadora y los abogados continúa aumentando, lo que podría llevar a una mayor polarización y conflicto."",""La crisis entre la masa amplificadora y los abogados podría resolverse mediante un diálogo abierto y honesto.""]",2025-12-22T13:31:12.756Z
